SMILES	ST_split
O=C1c2ccccc2C(c2cc3ccccc3cc12)=C1c2ccccc2C(=O)c2cc3ccccc3cc12	0.907000005
COCCN1c2ccc(C)cc2C(C)(C)C21Oc1ccc3ccccc3c1N=C2	1.258400007
C1CN(CCO1)CCN=Cc1c2ccccc2cc2ccccc12	1.4108000079999998
Brc1cccc(C=C2Oc3ccccc3C2=O)n1	0.847600006
CNC1=C(Sc2ccccc2)C(=O)N(C)C1=O	1.1528000070000002
CC(C(Nc1ccc(C)c(C)c1)C(Cl)(Cl)Cl)N(=O)=O	1.241700007
Oc1ccc2ccccc2c1C=Nc1cccc(I)c1	1.095700006
CCc1cc(ccn1)C(=[NH2+])S[O-]	2.129800013
FC(F)(F)C1(NC(=O)C(=C2C=CC=CN12)C#N)c1ccccc1	1.152900006
CCc1c2c3cccc2c(c2cccc(C#Cc4cccc5cc6cccc(C#C3)c6cc45)c12)c1c(C)cc(C)cc1C	1.189100007
Nc1ccc(cc1N=Cc1ccc(Cl)cc1)N(=O)=O	1.311500008
CNc1ccc2c(c1)nc(cc2C(F)(F)F)C(F)(F)F	0.982500005
COc1cc(ccc1O)C=CC1=NNC(=O)CC1	1.6218000099999998
S1C=CC=C1C1=CC=C(S1)c1ccc(C=C2c3ccccc3c3ccccc23)nc1	1.0652000060000004
Cc1ccc2ccc(C(Nc3ccccc3)c3ccccc3)c(O)c2n1	1.195200007
CC(C)(C)C1=C2OCCCOC2=C(C(=O)C1=O)C(C)(C)C	0.4196000019999999
CCc1c(CC)c2Sc3c(CC)c(CC)c4Sc5c(CC)c(CC)c6Sc7c(CC)c(CC)c8Sc1c1c2c3c4c5c6c7c81	0.6735000040000001
